Regulon	Size	NES	p.value	FDR	Sign
KDM5B	161	0.41	0.68	0.845	+
ITK	27	0.41	0.681	0.846	+
FUBP3	76	0.41	0.681	0.846	+
ZFP14	38	0.41	0.682	0.846	+
OR4K15	49	0.41	0.682	0.846	+
TRPV4	50	0.41	0.682	0.846	+
TDRD3	106	0.41	0.685	0.849	+
ZNF778	41	0.41	0.685	0.849	+
OR1F2P	69	0.41	0.685	0.849	+
HTATSF1	189	0.41	0.685	0.849	+
OR5M10	42	0.41	0.685	0.849	+
SNAI3	98	0.41	0.685	0.849	+
PRKD3	70	0.4	0.686	0.849	+
UBB	68	0.4	0.686	0.849	+
IFNG	112	0.4	0.687	0.849	+
CHRM2	33	0.4	0.687	0.849	+
GPR161	26	0.4	0.687	0.85	+
ZNF425	88	0.4	0.688	0.85	+
FOXR1	46	0.4	0.688	0.85	+
XPC	51	0.4	0.688	0.85	+
SF1	127	0.4	0.688	0.85	+
RGS16	84	0.4	0.689	0.851	+
MED22	94	0.4	0.689	0.851	+
AGAP5	100	0.4	0.69	0.851	+
GPSM3	30	0.4	0.69	0.851	+
DOK5	49	0.4	0.691	0.851	+
RAMP1	50	0.4	0.691	0.851	+
RAB13	84	0.4	0.691	0.851	+
ARID4A	27	0.4	0.692	0.851	+
ZC3H14	95	0.4	0.692	0.851	+
NR1I3	53	0.4	0.693	0.852	+
ZNF708	99	0.39	0.693	0.852	+
AMELX	38	0.39	0.694	0.852	+
PPP1R8	108	0.39	0.694	0.852	+
ZNF558	84	0.39	0.694	0.852	+
ZNF416	70	0.39	0.696	0.853	+
ZC3H4	89	0.39	0.696	0.853	+
CAV2	55	0.39	0.696	0.853	+
GFRAL	59	0.39	0.696	0.853	+
PLEKHA1	61	0.39	0.698	0.854	+
LHX9	91	0.39	0.698	0.854	+
PAFAH1B2	75	0.39	0.698	0.854	+
PMS2	65	0.39	0.699	0.854	+
ZSCAN29	56	0.39	0.7	0.854	+
GML	45	0.38	0.701	0.855	+
PRDM12	80	0.38	0.702	0.856	+
CRY2	309	0.38	0.703	0.856	+
OR11L1	63	0.38	0.703	0.856	+
MAFG	121	0.38	0.703	0.856	+
ASB10	56	0.38	0.703	0.856	+
PMF1	75	0.38	0.704	0.857	+
STAT5A	128	0.38	0.705	0.857	+
ZBTB24	128	0.38	0.705	0.857	+
POU2AF1	240	0.38	0.705	0.857	+
PBXIP1	108	0.38	0.705	0.857	+
C14orf169	169	0.37	0.708	0.86	+
VEGFA	58	0.37	0.708	0.86	+
SCX	29	0.37	0.709	0.86	+
GZF1	74	0.37	0.709	0.861	+
PRMT1	45	0.37	0.71	0.861	+
L1CAM	55	0.37	0.71	0.861	+
CBX4	107	0.37	0.71	0.861	+
SETD3	195	0.37	0.71	0.861	+
GBX2	68	0.37	0.711	0.861	+
IFT172	80	0.37	0.711	0.861	+
MS4A1	30	0.37	0.713	0.862	+
PORCN	65	0.37	0.713	0.862	+
TADA3	38	0.37	0.713	0.862	+
USP8	95	0.37	0.714	0.863	+
TRHR	49	0.37	0.714	0.863	+
PCBP1	58	0.37	0.715	0.864	+
OR4Q3	73	0.36	0.716	0.864	+
STK10	54	0.36	0.716	0.864	+
SMARCA5	87	0.36	0.716	0.864	+
TTF1	163	0.36	0.717	0.865	+
DGKG	63	0.36	0.717	0.865	+
OR2C1	45	0.36	0.718	0.865	+
TFPT	43	0.36	0.718	0.865	+
ZNF330	69	0.36	0.718	0.865	+
IL1RL2	30	0.36	0.719	0.865	+
TFE3	118	0.36	0.719	0.865	+
HSP90AB1	71	0.36	0.719	0.865	+
ZBTB8A	68	0.36	0.719	0.865	+
NCS1	61	0.36	0.719	0.865	+
OR5H6	52	0.36	0.72	0.866	+
RB1	33	0.36	0.721	0.866	+
PPP1R12B	64	0.36	0.721	0.866	+
OR4M1	36	0.36	0.722	0.867	+
POGK	312	0.35	0.724	0.868	+
TSPYL2	52	0.35	0.724	0.868	+
NAT14	99	0.35	0.724	0.868	+
SEC31A	74	0.35	0.724	0.868	+
GPR15	29	0.35	0.725	0.868	+
HOXA1	61	0.35	0.725	0.869	+
ASCC2	71	0.35	0.725	0.869	+
MAVS	172	0.35	0.726	0.869	+
ZNF701	47	0.35	0.727	0.869	+
PTPRZ1	48	0.35	0.727	0.869	+
OR2T12	60	0.35	0.728	0.87	+
ZNF549	41	0.35	0.728	0.87	+
HDAC7	137	0.35	0.729	0.871	+
RP5-862P8.2	118	0.35	0.729	0.871	+
YWHAG	71	0.35	0.729	0.871	+
PRKAR1B	58	0.35	0.73	0.871	+
OR5B2	35	0.34	0.73	0.871	+
RAB20	48	0.34	0.73	0.871	+
TCEAL1	119	0.34	0.731	0.871	+
BCL2L11	30	0.34	0.731	0.871	+
OR10A7	39	0.34	0.731	0.871	+
EEF1D	83	0.34	0.731	0.871	+
SATB2	68	0.34	0.732	0.871	+
RGR	47	0.34	0.732	0.871	+
SEMA4C	83	0.34	0.732	0.871	+
GNB1	58	0.34	0.732	0.871	+
CHRNA2	34	0.34	0.734	0.873	+
SH3GL1	56	0.34	0.734	0.873	+
CAMK2A	239	0.34	0.735	0.874	+
ARHGAP31	68	0.34	0.737	0.874	+
OR6C6	59	0.34	0.737	0.874	+
GTF2A1L	162	0.34	0.737	0.875	+
NCOA3	39	0.34	0.737	0.875	+
OR10A3	60	0.33	0.738	0.875	+
ASB11	44	0.33	0.738	0.875	+
OR2T35	39	0.33	0.738	0.875	+
NCR2	51	0.33	0.739	0.875	+
ZNF552	90	0.33	0.74	0.876	+
OSM	46	0.33	0.742	0.877	+
OR4D5	60	0.33	0.742	0.877	+
RPS6KB1	34	0.33	0.742	0.877	+
CNIH3	41	0.33	0.742	0.877	+
OR2M2	36	0.33	0.743	0.877	+
PAF1	41	0.33	0.743	0.878	+
AGPAT1	49	0.33	0.743	0.878	+
FOS	61	0.33	0.744	0.878	+
CELSR3	51	0.33	0.744	0.878	+
OR51I2	53	0.33	0.744	0.878	+
ZBTB41	56	0.32	0.746	0.879	+
MNDA	459	0.32	0.747	0.879	+
LILRB4	33	0.32	0.748	0.879	+
CXCR1	32	0.32	0.748	0.879	+
KAT7	85	0.32	0.749	0.88	+
NUFIP1	155	0.32	0.75	0.88	+
SMPD2	58	0.32	0.75	0.88	+
TERT	56	0.32	0.75	0.88	+
OR6M1	43	0.32	0.751	0.88	+
SHOC2	41	0.32	0.752	0.881	+
PLEKHB1	76	0.31	0.753	0.882	+
PPBP	53	0.31	0.754	0.882	+
TCF25	41	0.31	0.755	0.883	+
ZNF526	54	0.31	0.756	0.884	+
OR3A3	54	0.31	0.757	0.885	+
PLEKHG3	26	0.31	0.757	0.885	+
HOXA3	90	0.31	0.757	0.885	+
VGLL3	353	0.31	0.757	0.885	+
ZFAND2B	61	0.31	0.758	0.885	+
ZNF317	210	0.31	0.758	0.885	+
JMJD7-PLA2G4B	111	0.31	0.759	0.886	+
SOHLH1	70	0.31	0.76	0.886	+
FFAR2	65	0.31	0.76	0.886	+
SAFB2	130	0.3	0.761	0.886	+
NEUROD6	62	0.3	0.761	0.886	+
LGR4	69	0.3	0.762	0.887	+
UTF1	84	0.3	0.763	0.888	+
SPATA13	72	0.3	0.763	0.888	+
PLK2	58	0.3	0.763	0.888	+
ZNF747	75	0.3	0.764	0.888	+
ZNF30	58	0.3	0.765	0.889	+
LRP6	40	0.3	0.768	0.89	+
KMT5C	284	0.29	0.77	0.892	+
TFAP2D	50	0.29	0.77	0.892	+
LEUTX	53	0.29	0.771	0.892	+
TIRAP	65	0.29	0.771	0.892	+
NFKBIB	50	0.29	0.771	0.892	+
ZFP90	62	0.29	0.772	0.892	+
ZFYVE16	105	0.29	0.772	0.892	+
NKRF	97	0.29	0.773	0.893	+
YWHAQ	88	0.29	0.774	0.894	+
CYTH1	77	0.28	0.776	0.894	+
C5AR2	60	0.28	0.777	0.894	+
PTPRC	39	0.28	0.777	0.894	+
HOXC13	65	0.28	0.777	0.894	+
ZMYM2	46	0.28	0.777	0.894	+
OR1K1	55	0.28	0.777	0.894	+
PATJ	67	0.28	0.777	0.894	+
DLX2	83	0.28	0.778	0.895	+
ZNF93	34	0.28	0.779	0.895	+
PKIG	76	0.28	0.78	0.896	+
RSF1	69	0.28	0.781	0.897	+
ITPR2	77	0.28	0.781	0.897	+
ARHGEF9	32	0.28	0.782	0.897	+
IL17RA	64	0.28	0.782	0.897	+
POU2F2	51	0.28	0.783	0.898	+
OR6K2	58	0.28	0.783	0.898	+
MNAT1	140	0.28	0.783	0.898	+
TIGD1	192	0.27	0.784	0.898	+
TGFB1	80	0.27	0.784	0.898	+
AKT1S1	62	0.27	0.784	0.898	+
CD48	31	0.27	0.785	0.899	+
MAP3K11	62	0.27	0.787	0.9	+
PPP1R2	101	0.27	0.787	0.9	+
DKKL1	43	0.27	0.787	0.9	+
OR11H4	48	0.27	0.788	0.901	+
ZCRB1	143	0.27	0.788	0.901	+
CABP2	32	0.27	0.789	0.901	+
USP20	80	0.27	0.789	0.901	+
RXFP2	48	0.27	0.79	0.901	+
MED23	121	0.27	0.79	0.902	+
FOXD4L1	81	0.27	0.79	0.902	+
ZNF471	103	0.27	0.791	0.902	+
ZBTB1	69	0.26	0.791	0.902	+
RFX2	110	0.26	0.791	0.902	+
HOMEZ	127	0.26	0.792	0.902	+
SCML4	55	0.26	0.792	0.902	+
OR5AU1	59	0.26	0.793	0.902	+
OR56A1	72	0.26	0.794	0.902	+
KDM6A	43	0.26	0.795	0.902	+
PLXNB2	58	0.26	0.795	0.902	+
CYTH2	54	0.26	0.795	0.902	+
PAK6	39	0.26	0.795	0.902	+
MXD3	107	0.26	0.796	0.902	+
MBIP	41	0.26	0.796	0.902	+
CNOT8	103	0.26	0.796	0.903	+
ZFP37	72	0.26	0.797	0.903	+
PPP1R9B	57	0.26	0.797	0.903	+
ZNF711	108	0.26	0.797	0.903	+
PTPN6	35	0.26	0.798	0.903	+
CNOT7	40	0.26	0.798	0.903	+
VGLL4	296	0.26	0.798	0.904	+
P2RX7	76	0.25	0.799	0.904	+
NFKB1	72	0.25	0.799	0.904	+
CNOT3	121	0.25	0.799	0.904	+
RPS6KC1	68	0.25	0.799	0.904	+
RFXANK	120	0.25	0.8	0.904	+
RNF10	102	0.25	0.801	0.905	+
OR8H3	70	0.25	0.801	0.905	+
ZNF44	142	0.25	0.801	0.905	+
HIPK1	43	0.25	0.801	0.905	+
RAB40AL	50	0.25	0.801	0.905	+
ERRFI1	79	0.25	0.802	0.905	+
ZFP69	132	0.25	0.802	0.905	+
FCGR2A	36	0.25	0.803	0.905	+
ANGPTL6	30	0.25	0.803	0.905	+
ZSCAN20	55	0.25	0.804	0.905	+
ZNF175	30	0.25	0.804	0.905	+
ITGBL1	68	0.25	0.804	0.905	+
HOXC12	59	0.25	0.804	0.905	+
ZNF530	86	0.25	0.805	0.905	+
DEPTOR	80	0.25	0.805	0.905	+
EVI2A	51	0.25	0.805	0.905	+
OR6B2	47	0.24	0.808	0.906	+
PDCD11	86	0.24	0.808	0.906	+
GLIS2	124	0.24	0.808	0.906	+
SFMBT1	152	0.24	0.808	0.906	+
ATG10	62	0.24	0.808	0.906	+
PHF20	86	0.24	0.809	0.906	+
SLC2A8	48	0.24	0.809	0.906	+
RIN2	63	0.24	0.809	0.906	+
BMP7	195	0.24	0.809	0.906	+
ADGRB1	59	0.24	0.809	0.906	+
WISP1	51	0.24	0.81	0.906	+
RABL3	56	0.24	0.81	0.906	+
RPS6KA2	38	0.24	0.81	0.906	+
MAP3K14	27	0.24	0.81	0.906	+
DLX4	64	0.24	0.811	0.906	+
BAMBI	65	0.24	0.811	0.906	+
ERF	54	0.24	0.811	0.906	+
PROP1	68	0.24	0.811	0.906	+
SCARB1	44	0.24	0.812	0.907	+
NKX1-2	63	0.24	0.813	0.908	+
OR52D1	43	0.24	0.813	0.908	+
NFIL3	48	0.24	0.813	0.908	+
ZNF568	46	0.24	0.813	0.908	+
HCRTR2	62	0.24	0.814	0.908	+
TBX18	68	0.24	0.814	0.908	+
FAM126A	57	0.24	0.814	0.908	+
ING4	46	0.23	0.814	0.908	+
OR10AD1	61	0.23	0.815	0.908	+
AKAP11	63	0.23	0.816	0.908	+
POLR2I	186	0.23	0.816	0.908	+
RCOR3	148	0.23	0.817	0.909	+
RARB	67	0.23	0.817	0.909	+
CTSH	78	0.23	0.817	0.909	+
FOXD4L6	67	0.23	0.818	0.909	+
SPSB1	71	0.23	0.818	0.909	+
PKD2	132	0.23	0.818	0.909	+
FPR2	25	0.23	0.819	0.909	+
VAPA	121	0.23	0.819	0.909	+
PRKCG	53	0.23	0.819	0.909	+
OR13G1	57	0.23	0.819	0.909	+
EXT1	111	0.23	0.819	0.909	+
EPHA3	40	0.23	0.82	0.909	+
ZDHHC18	168	0.23	0.821	0.91	+
GADD45G	78	0.23	0.821	0.91	+
ZNF230	47	0.22	0.822	0.91	+
ZBTB46	131	0.22	0.822	0.91	+
CDH2	46	0.22	0.825	0.912	+
CLEC5A	37	0.22	0.825	0.912	+
ARL8A	96	0.22	0.825	0.912	+
MYPOP	59	0.22	0.825	0.912	+
HRH4	35	0.22	0.827	0.913	+
ATF3	65	0.22	0.827	0.913	+
RAB4A	164	0.22	0.827	0.913	+
RARA	54	0.22	0.827	0.913	+
ZFAT	57	0.22	0.828	0.913	+
BATF3	192	0.22	0.828	0.913	+
PLEKHG4	59	0.22	0.829	0.913	+
PITPNC1	60	0.22	0.829	0.913	+
MYF5	56	0.22	0.829	0.913	+
HES2	114	0.22	0.829	0.913	+
FZD2	59	0.22	0.829	0.913	+
ZNF585B	58	0.21	0.831	0.914	+
ZFY	80	0.21	0.831	0.914	+
INSM2	76	0.21	0.831	0.914	+
UNC119	76	0.21	0.832	0.915	+
ATF4	51	0.21	0.832	0.915	+
APOA1	70	0.21	0.832	0.915	+
AGAP3	85	0.21	0.833	0.915	+
OR6C74	50	0.21	0.833	0.915	+
TDGF1P3	59	0.21	0.833	0.915	+
PLXNC1	86	0.21	0.833	0.915	+
OR51V1	57	0.21	0.833	0.915	+
OSMR	76	0.21	0.834	0.915	+
PPP2CB	41	0.21	0.834	0.915	+
ADGRF2	54	0.21	0.834	0.915	+
GTF2H2	63	0.21	0.835	0.916	+
SH3BGRL	53	0.2	0.838	0.918	+
PIGU	58	0.2	0.838	0.918	+
TEAD4	113	0.2	0.839	0.918	+
APOL3	25	0.2	0.84	0.919	+
ASB7	66	0.2	0.841	0.919	+
EDA2R	35	0.2	0.841	0.92	+
CTNNBIP1	49	0.2	0.842	0.92	+
TRHDE	57	0.2	0.842	0.92	+
CRYAB	31	0.2	0.843	0.92	+
SIVA1	218	0.2	0.843	0.92	+
GTPBP1	62	0.2	0.844	0.921	+
ZNF234	51	0.2	0.844	0.921	+
ARHGEF19	58	0.2	0.844	0.921	+
FGF22	59	0.19	0.846	0.922	+
SFPQ	98	0.19	0.847	0.923	+
SAV1	54	0.19	0.848	0.924	+
STMN3	85	0.19	0.849	0.924	+
CHRM1	71	0.19	0.849	0.924	+
MAGI2	62	0.19	0.85	0.925	+
SERTAD1	72	0.19	0.85	0.925	+
ZNF285	49	0.19	0.85	0.925	+
POU4F1	58	0.19	0.852	0.926	+
OR52A5	56	0.18	0.854	0.928	+
ITGB1BP1	74	0.18	0.855	0.928	+
HOPX	65	0.18	0.855	0.928	+
PER2	78	0.18	0.856	0.929	+
ZFYVE19	125	0.18	0.858	0.93	+
CDC37	75	0.18	0.859	0.93	+
ARGFX	59	0.18	0.859	0.93	+
CHD4	95	0.18	0.86	0.931	+
FGA	45	0.18	0.861	0.931	+
MEIS3	160	0.17	0.862	0.932	+
ITGB7	29	0.17	0.863	0.932	+
CREBL2	160	0.17	0.864	0.933	+
TIAM2	58	0.17	0.865	0.934	+
PINK1	99	0.17	0.865	0.934	+
CSPG4	63	0.17	0.866	0.934	+
KLHL12	92	0.17	0.867	0.934	+
TLR9	29	0.17	0.868	0.934	+
MS4A10	66	0.17	0.868	0.934	+
RAB3A	66	0.17	0.868	0.934	+
RNF14	52	0.16	0.871	0.936	+
OTX1	102	0.16	0.872	0.936	+
ITGB3	30	0.16	0.872	0.937	+
INVS	54	0.16	0.873	0.937	+
SYK	68	0.16	0.873	0.937	+
CYSLTR2	31	0.16	0.874	0.938	+
ZNF830	101	0.16	0.875	0.938	+
RAB18	62	0.16	0.875	0.938	+
FGF11	81	0.16	0.875	0.938	+
OR8G5	45	0.16	0.876	0.938	+
FCER1G	35	0.16	0.876	0.938	+
GNAI2	75	0.16	0.876	0.938	+
OR2Y1	55	0.16	0.877	0.938	+
RIT1	67	0.15	0.878	0.939	+
TBR1	71	0.15	0.88	0.939	+
NKD2	84	0.15	0.88	0.939	+
FANCF	60	0.15	0.88	0.939	+
PWP2	60	0.15	0.882	0.94	+
HOXA4	45	0.15	0.882	0.94	+
HDAC9	146	0.15	0.883	0.94	+
DDX54	97	0.15	0.883	0.94	+
CCNK	168	0.15	0.883	0.94	+
GPR17	59	0.15	0.884	0.941	+
U2AF2	77	0.15	0.884	0.941	+
SSTR4	43	0.15	0.884	0.941	+
BDP1	99	0.14	0.886	0.942	+
JAK2	63	0.14	0.886	0.942	+
RPL6	199	0.14	0.886	0.942	+
FUS	52	0.14	0.887	0.943	+
PARP14	256	0.14	0.887	0.943	+
GSX2	58	0.14	0.889	0.944	+
OR7A5	58	0.14	0.889	0.944	+
GATAD2A	108	0.14	0.889	0.944	+
CHRFAM7A	51	0.14	0.89	0.944	+
ABCG4	154	0.14	0.892	0.945	+
PDE3B	44	0.14	0.892	0.945	+
RAB40B	55	0.14	0.893	0.946	+
BAG1	43	0.13	0.895	0.947	+
HKR1	107	0.13	0.895	0.947	+
EGLN2	78	0.13	0.895	0.947	+
PBX4	146	0.13	0.896	0.948	+
ASIC1	94	0.13	0.896	0.948	+
FGF2	36	0.13	0.898	0.948	+
OR10G7	39	0.13	0.898	0.948	+
IL1B	33	0.13	0.898	0.948	+
GPX1	104	0.13	0.898	0.948	+
NCOR2	81	0.13	0.898	0.949	+
FZD8	69	0.13	0.899	0.949	+
OR4C46	49	0.13	0.899	0.949	+
TRAF7	63	0.12	0.905	0.954	+
KIR2DL4	50	0.12	0.905	0.954	+
ZSCAN21	63	0.12	0.906	0.954	+
MS4A13	41	0.12	0.907	0.955	+
ARHGAP29	76	0.12	0.907	0.955	+
LHX2	76	0.12	0.907	0.955	+
MED18	144	0.12	0.908	0.955	+
ZNF124	60	0.12	0.908	0.955	+
ZMIZ2	58	0.11	0.909	0.956	+
ZMYM5	113	0.11	0.909	0.956	+
RALGAPA1	90	0.11	0.91	0.956	+
TSHB	58	0.11	0.911	0.957	+
OR5AR1	56	0.11	0.911	0.957	+
GRIN3B	34	0.11	0.911	0.957	+
ZNF580	84	0.11	0.912	0.957	+
HES6	79	0.11	0.912	0.957	+
CD160	59	0.11	0.914	0.958	+
AIFM3	43	0.11	0.914	0.958	+
OR10K1	69	0.11	0.914	0.958	+
KLRC2	43	0.11	0.915	0.958	+
MTF1	51	0.11	0.915	0.958	+
TGFB1I1	78	0.11	0.916	0.958	+
RGS8	46	0.11	0.916	0.958	+
GREM2	47	0.11	0.916	0.958	+
BORCS8-MEF2B	97	0.11	0.916	0.959	+
IFITM1	57	0.1	0.918	0.959	+
RPS3	144	0.1	0.918	0.96	+
ARHGDIA	74	0.1	0.918	0.96	+
DNMT3A	124	0.1	0.919	0.96	+
EAF1	72	0.1	0.921	0.961	+
ZFPL1	135	0.1	0.921	0.961	+
HTR5A	62	0.1	0.923	0.962	+
MADD	54	0.1	0.923	0.962	+
NFE2L1	175	0.1	0.923	0.962	+
TNF	45	0.1	0.924	0.963	+
FARP1	81	0.09	0.925	0.963	+
HIST1H4C	54	0.09	0.926	0.963	+
TAAR2	57	0.09	0.927	0.965	+
HIF1A	55	0.09	0.928	0.965	+
NUMA1	48	0.09	0.928	0.965	+
TIGD4	218	0.09	0.931	0.967	+
GPBP1	84	0.09	0.932	0.967	+
TBC1D31	44	0.09	0.932	0.967	+
PRRX2	93	0.08	0.934	0.968	+
OPRL1	31	0.08	0.934	0.968	+
OR11H12	55	0.08	0.934	0.968	+
SMAD4	223	0.08	0.934	0.968	+
PC	72	0.08	0.934	0.968	+
ZNF35	49	0.08	0.934	0.968	+
RPTOR	79	0.08	0.936	0.969	+
TBC1D10C	31	0.08	0.937	0.969	+
PIAS2	91	0.08	0.937	0.969	+
OLIG1	81	0.08	0.938	0.969	+
ZNF680	46	0.08	0.939	0.97	+
IPO8	64	0.08	0.939	0.97	+
STAC2	63	0.08	0.939	0.97	+
CBLB	57	0.07	0.942	0.972	+
TAS2R40	71	0.07	0.942	0.973	+
DNER	51	0.07	0.943	0.973	+
ZNF836	42	0.07	0.945	0.974	+
ZCCHC11	97	0.07	0.946	0.974	+
SP4	125	0.07	0.947	0.974	+
ZBTB25	63	0.07	0.947	0.974	+
ZNF112	60	0.07	0.947	0.974	+
LILRB2	26	0.07	0.948	0.974	+
CLNK	53	0.06	0.948	0.975	+
RAP1A	81	0.06	0.95	0.975	+
HOXD4	70	0.06	0.95	0.976	+
ROBO2	41	0.06	0.95	0.976	+
ETV2	80	0.06	0.952	0.977	+
P2RX6	56	0.06	0.952	0.977	+
ATF5	37	0.06	0.953	0.977	+
JUNB	85	0.06	0.953	0.977	+
VAX1	67	0.06	0.954	0.977	+
OR10S1	49	0.06	0.955	0.977	+
CD40	68	0.05	0.956	0.979	+
ELOF1	113	0.05	0.957	0.98	+
KIFAP3	41	0.05	0.959	0.981	+
MYO10	57	0.05	0.96	0.981	+
ZCCHC5	50	0.05	0.961	0.981	+
RFX3	34	0.05	0.963	0.982	+
ZCCHC10	81	0.05	0.963	0.982	+
ZNF749	34	0.05	0.963	0.982	+
OPN5	63	0.05	0.964	0.982	+
COPS5	255	0.05	0.964	0.982	+
GPR25	56	0.04	0.965	0.983	+
OR2C3	47	0.04	0.965	0.983	+
HBS1L	77	0.04	0.966	0.983	+
NCSTN	55	0.04	0.968	0.985	+
ZKSCAN5	63	0.04	0.968	0.985	+
MCC	46	0.04	0.969	0.985	+
ITGB2	32	0.04	0.969	0.985	+
ALX1	79	0.04	0.97	0.985	+
HOMER3	93	0.04	0.97	0.985	+
ZNF527	36	0.04	0.97	0.985	+
ZNF408	77	0.04	0.97	0.985	+
S100A1	41	0.04	0.97	0.985	+
OR5B3	41	0.04	0.971	0.986	+
ZNF268	79	0.04	0.971	0.986	+
ZNF92	48	0.03	0.972	0.986	+
ZNF469	126	0.03	0.972	0.986	+
TACR2	62	0.03	0.973	0.986	+
OPCML	61	0.03	0.974	0.987	+
AKIRIN2	410	0.03	0.974	0.987	+
CAD	73	0.03	0.975	0.987	+
SLC26A3	103	0.03	0.975	0.987	+
PGAP2	44	0.03	0.976	0.987	+
OR5T3	44	0.03	0.976	0.987	+
CCR8	33	0.03	0.976	0.987	+
OR2A14	47	0.03	0.979	0.989	+
USP9Y	78	0.02	0.981	0.99	+
DMRTC2	65	0.02	0.982	0.99	+
GNAT1	57	0.02	0.982	0.99	+
SEPT9	67	0.02	0.982	0.99	+
CD80	26	0.02	0.983	0.99	+
TAAR8	43	0.02	0.985	0.992	+
KHDRBS1	46	0.02	0.986	0.992	+
CIR1	67	0.02	0.986	0.992	+
DMRTB1	65	0.02	0.986	0.992	+
NKX2-6	42	0.02	0.986	0.992	+
OR10K2	36	0.01	0.989	0.995	+
GCLC	80	0.01	0.99	0.995	+
PDE6C	51	0.01	0.991	0.996	+
PREB	72	0.01	0.992	0.996	+
MLF1	48	0.01	0.993	0.997	+
ZNF684	39	0.01	0.994	0.997	+
SCGB1A1	51	0.01	0.994	0.997	+
OR4L1	51	0.01	0.995	0.997	+
RASSF1	66	0	0.996	0.998	-
PPP4R1	32	0	0.997	0.998	-
SORCS2	41	0	0.997	0.998	-
ZNF584	76	0	0.997	0.999	-
ZNF69	92	0	0.997	0.999	-
WLS	37	0	0.998	0.999	-
ADGRG1	35	0	0.998	0.999	-
FRAT1	63	0	0.999	0.999	-
MYO9A	89	0	1	1	-
KCNK10	104	0	0.998	0.999	-
GSX1	87	0	0.998	0.999	-
RSU1	54	0	0.998	0.999	-
IRF5	123	0	0.998	0.999	-
LCORL	74	0	0.996	0.998	-
NRGN	87	0.01	0.996	0.998	-
RAB9A	77	0.01	0.996	0.998	-
DDX3X	49	0.01	0.993	0.997	-
SETDB1	166	0.01	0.992	0.996	-
ZNF83	77	0.01	0.992	0.996	-
BIRC3	80	0.01	0.992	0.996	-
TNFRSF10D	52	0.01	0.992	0.996	-
PCGF5	91	0.01	0.991	0.996	-
ECT2L	58	0.01	0.99	0.995	-
OR7C1	46	0.01	0.99	0.995	-
GPR50	54	0.01	0.989	0.995	-
ZDHHC2	107	0.01	0.989	0.995	-
RABEP1	186	0.01	0.989	0.994	-
TIAF1	76	0.02	0.985	0.992	-
ARNT	54	0.02	0.985	0.992	-
CCRL2	87	0.02	0.985	0.992	-
ISX	82	0.02	0.982	0.99	-
IL9R	26	0.02	0.982	0.99	-
RBL1	72	0.02	0.981	0.99	-
OR51E1	57	0.02	0.981	0.99	-
THBS1	52	0.02	0.981	0.99	-
MCTS1	192	0.02	0.981	0.99	-
OR4A5	59	0.02	0.98	0.989	-
HMG20B	97	0.03	0.98	0.989	-
TBC1D19	142	0.03	0.98	0.989	-
ACTL6A	88	0.03	0.979	0.989	-
OR2AK2	47	0.03	0.979	0.989	-
AGO2	164	0.03	0.979	0.989	-
OXT	81	0.03	0.978	0.989	-
IRS4	66	0.03	0.978	0.988	-
OR6C68	40	0.03	0.977	0.987	-
KDM5A	46	0.03	0.976	0.987	-
MYF6	52	0.03	0.976	0.987	-
GTF2E2	192	0.03	0.976	0.987	-
DMAP1	160	0.03	0.975	0.987	-
PTGER4	42	0.03	0.975	0.987	-
EMX2	64	0.03	0.974	0.987	-
MC1R	56	0.03	0.974	0.987	-
CHMP5	36	0.03	0.972	0.986	-
ZFYVE27	69	0.03	0.972	0.986	-
BSX	69	0.04	0.971	0.986	-
GPR68	48	0.04	0.971	0.986	-
PSD3	50	0.04	0.97	0.985	-
AFDN	51	0.04	0.969	0.985	-
VAX2	33	0.04	0.967	0.984	-
ZNF287	109	0.04	0.967	0.984	-
TMEM30A	74	0.04	0.967	0.984	-
SORL1	68	0.04	0.967	0.984	-
UIMC1	63	0.04	0.966	0.983	-
SPHK1	63	0.04	0.966	0.983	-
PIN1	92	0.04	0.964	0.982	-
BCKDK	63	0.05	0.964	0.982	-
MINK1	91	0.05	0.963	0.982	-
CD47	73	0.05	0.963	0.982	-
CEBPE	73	0.05	0.962	0.982	-
FLT4	36	0.05	0.962	0.982	-
TBC1D28	57	0.05	0.961	0.982	-
GPR132	100	0.05	0.961	0.982	-
JMJD1C	81	0.05	0.96	0.981	-
SOCS5	82	0.05	0.96	0.981	-
NPY2R	54	0.05	0.96	0.981	-
UNC13C	48	0.05	0.96	0.981	-
ZNF528	47	0.05	0.959	0.981	-
PKD2L1	42	0.05	0.959	0.981	-
USP21	284	0.05	0.958	0.98	-
ZNF260	44	0.05	0.958	0.98	-
RAD1	81	0.05	0.956	0.979	-
ZNF121	80	0.06	0.955	0.977	-
CCKAR	26	0.06	0.954	0.977	-
BRMS1L	279	0.06	0.954	0.977	-
CHEK2	69	0.06	0.954	0.977	-
ZIC2	64	0.06	0.954	0.977	-
MCTP1	29	0.06	0.954	0.977	-
ZNF577	79	0.06	0.953	0.977	-
MC3R	40	0.06	0.953	0.977	-
OR10H2	39	0.06	0.953	0.977	-
KRBA2	333	0.06	0.952	0.977	-
ASF1A	218	0.06	0.952	0.977	-
ACVR2A	65	0.06	0.949	0.975	-
ROCK2	88	0.07	0.948	0.975	-
PTK2B	48	0.07	0.948	0.975	-
OR4B1	59	0.07	0.948	0.974	-
