Regulon	Size	NES	p.value	FDR	Sign
BCL2L1	43	0.27	0.789	0.915	+
SSX5	95	0.27	0.79	0.915	+
ZMAT3	94	0.27	0.79	0.915	+
RAMP1	49	0.27	0.791	0.915	+
BORCS8-MEF2B	58	0.26	0.791	0.915	+
OR5T3	50	0.26	0.791	0.915	+
LANCL1	109	0.26	0.791	0.915	+
KLK6	49	0.26	0.792	0.915	+
TBC1D19	91	0.26	0.792	0.915	+
GCGR	30	0.26	0.792	0.915	+
HOXA4	37	0.26	0.794	0.917	+
PSEN1	111	0.26	0.794	0.917	+
CUX1	65	0.26	0.794	0.917	+
OR2A14	44	0.26	0.794	0.917	+
ZDHHC12	105	0.26	0.795	0.917	+
RAB9A	91	0.26	0.796	0.918	+
BMPR1A	97	0.26	0.796	0.918	+
GRB10	33	0.26	0.797	0.919	+
ZNF781	32	0.25	0.8	0.92	+
PTCH1	160	0.25	0.8	0.92	+
IL17C	54	0.25	0.8	0.92	+
OR5A2	60	0.25	0.8	0.92	+
OR1L1	47	0.25	0.801	0.92	+
MAPK14	71	0.25	0.801	0.921	+
DFFB	71	0.25	0.801	0.921	+
GPR139	56	0.25	0.802	0.921	+
ZNF226	61	0.25	0.802	0.921	+
ZNF428	87	0.25	0.803	0.921	+
ZNF140	81	0.25	0.803	0.921	+
LY6E	48	0.25	0.803	0.921	+
MEIS1	92	0.25	0.804	0.921	+
ZNF843	55	0.25	0.805	0.922	+
GZF1	58	0.25	0.805	0.922	+
HOXC9	44	0.25	0.806	0.923	+
SRF	52	0.24	0.807	0.923	+
PLEKHG4	59	0.24	0.807	0.923	+
ZNF169	104	0.24	0.808	0.923	+
SAG	36	0.24	0.808	0.923	+
OR13J1	34	0.24	0.808	0.923	+
TBPL2	54	0.24	0.809	0.924	+
RPS6KB1	54	0.24	0.81	0.924	+
RAB13	79	0.24	0.81	0.924	+
MSRB2	88	0.24	0.81	0.924	+
FOXR2	50	0.24	0.81	0.924	+
TRADD	117	0.24	0.81	0.924	+
EBF3	88	0.24	0.81	0.924	+
OR5D18	40	0.24	0.811	0.924	+
ZNF550	49	0.24	0.811	0.924	+
ZNF778	84	0.24	0.813	0.924	+
ARF6	40	0.24	0.813	0.924	+
ZNF862	98	0.24	0.813	0.925	+
ORC2	139	0.24	0.814	0.925	+
ZCCHC16	32	0.23	0.815	0.926	+
ARID1B	138	0.23	0.816	0.926	+
APPL1	189	0.23	0.816	0.926	+
ZNF233	43	0.23	0.816	0.926	+
IL1RAPL1	37	0.23	0.817	0.927	+
ZNF431	31	0.23	0.818	0.927	+
MKNK2	64	0.23	0.818	0.927	+
ZBTB26	206	0.23	0.819	0.928	+
CCDC88C	57	0.23	0.821	0.929	+
PPP2R2D	27	0.23	0.821	0.929	+
ZSCAN20	97	0.23	0.821	0.929	+
ZNF90	70	0.23	0.822	0.929	+
SPRY3	36	0.22	0.822	0.929	+
ZNF613	29	0.22	0.823	0.93	+
RNF4	56	0.22	0.825	0.931	+
OR5B2	40	0.22	0.826	0.931	+
TRIP11	113	0.22	0.826	0.932	+
RORA	116	0.22	0.826	0.932	+
OR4F6	44	0.22	0.827	0.932	+
ZIM2	29	0.22	0.828	0.933	+
OR4B1	35	0.22	0.828	0.933	+
OR8J1	47	0.22	0.829	0.934	+
ZNF284	49	0.21	0.831	0.935	+
EID1	106	0.21	0.831	0.935	+
ZNF416	29	0.21	0.832	0.935	+
CAMLG	90	0.21	0.832	0.935	+
ZNF107	64	0.21	0.832	0.935	+
GTF2F1	78	0.21	0.832	0.935	+
ASMTL	29	0.21	0.833	0.935	+
HSF2	129	0.21	0.834	0.936	+
PDCD4	58	0.21	0.835	0.936	+
NFATC2IP	96	0.21	0.835	0.936	+
OR6C76	47	0.21	0.836	0.936	+
OR10S1	34	0.21	0.836	0.936	+
ZNF496	67	0.2	0.838	0.937	+
PIK3C2B	29	0.2	0.838	0.937	+
ZNF836	39	0.2	0.838	0.937	+
ING2	31	0.2	0.839	0.937	+
ATF3	34	0.2	0.839	0.937	+
OR10J5	30	0.2	0.839	0.937	+
ZNF134	33	0.2	0.84	0.938	+
OR5B17	48	0.2	0.841	0.939	+
DGKD	47	0.2	0.845	0.941	+
VN1R1	60	0.2	0.845	0.941	+
RAP1B	118	0.19	0.846	0.941	+
ZNF444	105	0.19	0.846	0.941	+
ZNF732	47	0.19	0.847	0.942	+
ZNF616	48	0.19	0.847	0.942	+
ATG5	40	0.19	0.848	0.942	+
EYA4	76	0.19	0.849	0.942	+
ERAS	42	0.19	0.849	0.942	+
RASSF10	45	0.19	0.85	0.943	+
AGFG1	86	0.19	0.85	0.943	+
OR2AT4	42	0.19	0.851	0.944	+
STAT1	62	0.19	0.852	0.944	+
GNG5	150	0.19	0.852	0.944	+
KCNH7	38	0.19	0.853	0.944	+
ARL8A	50	0.19	0.853	0.944	+
ECSIT	30	0.19	0.853	0.944	+
MAP3K10	69	0.18	0.854	0.944	+
NOBOX	52	0.18	0.854	0.944	+
IL11RA	51	0.18	0.855	0.945	+
TCEB2	148	0.18	0.855	0.945	+
NDRG2	47	0.18	0.856	0.946	+
OR11G2	50	0.18	0.857	0.946	+
CRADD	56	0.18	0.857	0.946	+
SKOR1	39	0.18	0.858	0.946	+
TERF2	81	0.18	0.858	0.946	+
PDE8A	28	0.18	0.859	0.946	+
SOX8	38	0.18	0.859	0.946	+
MORF4L1	49	0.18	0.86	0.947	+
ITPKA	30	0.18	0.861	0.947	+
WIZ	78	0.17	0.861	0.947	+
SSTR2	48	0.17	0.861	0.947	+
PRKACG	45	0.17	0.862	0.947	+
EIF4A2	131	0.17	0.863	0.948	+
TCEAL8	78	0.17	0.864	0.948	+
OR4K1	50	0.17	0.866	0.95	+
VN1R4	41	0.17	0.866	0.95	+
OR6Y1	47	0.17	0.866	0.95	+
REXO4	36	0.17	0.867	0.95	+
SSX3	59	0.17	0.867	0.95	+
E4F1	159	0.17	0.868	0.951	+
OR14C36	53	0.17	0.868	0.951	+
RAB40C	53	0.16	0.869	0.951	+
OR5M9	52	0.16	0.87	0.952	+
TMEM189-UBE2V1	41	0.16	0.87	0.952	+
CHAMP1	57	0.16	0.871	0.952	+
HSF4	198	0.16	0.872	0.952	+
MBD3	109	0.16	0.872	0.952	+
ZFP90	47	0.16	0.872	0.952	+
ASCL1	82	0.16	0.874	0.954	+
ZNF600	34	0.16	0.874	0.954	+
EVI2A	41	0.16	0.876	0.955	+
BATF	82	0.16	0.876	0.955	+
AGPAT2	95	0.16	0.876	0.955	+
GPR75	73	0.15	0.877	0.956	+
FOXO1	135	0.15	0.878	0.956	+
CITED1	45	0.15	0.879	0.956	+
GNB1	44	0.15	0.88	0.957	+
ZNF655	81	0.15	0.881	0.958	+
C2CD3	79	0.15	0.881	0.958	+
OR4F4	34	0.15	0.882	0.958	+
DCLK2	27	0.15	0.882	0.958	+
OGFR	95	0.15	0.883	0.958	+
ETV7	50	0.15	0.883	0.958	+
OR10A3	42	0.15	0.884	0.959	+
CHD5	76	0.15	0.884	0.959	+
MADD	57	0.14	0.885	0.959	+
OR4A16	54	0.14	0.886	0.959	+
ZNF816	31	0.14	0.886	0.959	+
SGK1	42	0.14	0.886	0.959	+
SLC22A17	70	0.14	0.887	0.959	+
LATS1	85	0.14	0.887	0.959	+
RASA2	71	0.14	0.887	0.959	+
ZNF639	356	0.14	0.887	0.959	+
OR4D9	49	0.14	0.888	0.959	+
ZFAND2A	35	0.14	0.888	0.959	+
TNFRSF1A	60	0.14	0.888	0.959	+
ICOSLG	61	0.14	0.889	0.959	+
ZC3H4	85	0.14	0.889	0.959	+
FKBP8	80	0.14	0.889	0.959	+
PKD1	130	0.14	0.89	0.959	+
SUPT16H	32	0.14	0.891	0.96	+
ZKSCAN5	55	0.14	0.891	0.96	+
SPTA1	49	0.14	0.891	0.96	+
ZNF266	42	0.14	0.891	0.96	+
SAFB2	190	0.14	0.892	0.96	+
OR6V1	69	0.14	0.892	0.96	+
TBC1D15	92	0.13	0.893	0.96	+
NCOA3	73	0.13	0.893	0.961	+
VIMP	72	0.13	0.895	0.961	+
ZNF75A	49	0.13	0.895	0.961	+
MAP4K2	76	0.13	0.895	0.961	+
SNW1	176	0.13	0.896	0.961	+
TMED7-TICAM2	75	0.13	0.896	0.961	+
SSX7	76	0.13	0.896	0.961	+
OR8A1	53	0.13	0.896	0.961	+
SPSB3	85	0.13	0.897	0.961	+
MS4A1	25	0.13	0.898	0.963	+
LEO1	40	0.13	0.899	0.963	+
ZNF606	40	0.13	0.899	0.963	+
OR8K3	51	0.13	0.9	0.963	+
IRS1	65	0.13	0.9	0.963	+
SOCS4	72	0.13	0.9	0.963	+
SETD2	178	0.13	0.9	0.963	+
SPRED3	63	0.12	0.901	0.964	+
ZNF614	47	0.12	0.902	0.964	+
ADCY1	45	0.12	0.903	0.964	+
GRK2	82	0.12	0.903	0.964	+
STRN3	99	0.12	0.904	0.964	+
CHRM4	27	0.12	0.904	0.964	+
ZNF571	27	0.12	0.904	0.964	+
TAAR6	51	0.12	0.905	0.964	+
ZNF689	64	0.12	0.905	0.964	+
HTATIP2	112	0.12	0.905	0.964	+
AHRR	57	0.12	0.906	0.965	+
ZNF544	36	0.12	0.907	0.965	+
TRIP4	89	0.12	0.907	0.965	+
MLLT10	75	0.12	0.908	0.965	+
IFNGR2	74	0.12	0.908	0.965	+
OR51G1	52	0.12	0.908	0.965	+
KDM6A	107	0.11	0.909	0.966	+
DEPDC7	52	0.11	0.91	0.966	+
OR10K1	40	0.11	0.913	0.969	+
PAK1	27	0.11	0.915	0.97	+
CC2D1A	93	0.11	0.915	0.97	+
ZSWIM3	66	0.11	0.915	0.97	+
ADGRE5	31	0.11	0.916	0.97	+
RAB40B	40	0.1	0.918	0.971	+
ZNF341	110	0.1	0.918	0.971	+
EBF4	116	0.1	0.919	0.972	+
GLRA2	52	0.1	0.92	0.972	+
OR8H1	59	0.1	0.921	0.972	+
C9	54	0.1	0.921	0.972	+
ZBTB3	44	0.1	0.921	0.973	+
DPYSL5	43	0.1	0.923	0.973	+
OR10W1	29	0.09	0.925	0.975	+
GPR135	73	0.09	0.927	0.976	+
OR1J1	25	0.09	0.927	0.976	+
MED13L	199	0.09	0.927	0.976	+
KREMEN2	71	0.09	0.927	0.976	+
SCAP	104	0.09	0.928	0.976	+
OR1J4	60	0.09	0.928	0.976	+
SUZ12	140	0.09	0.929	0.976	+
ASB3	66	0.09	0.929	0.976	+
SIRT4	136	0.09	0.929	0.976	+
OR2M5	35	0.09	0.929	0.976	+
HDAC6	61	0.09	0.929	0.976	+
ZNF653	72	0.09	0.929	0.976	+
IKZF5	95	0.09	0.931	0.976	+
ZNF99	43	0.09	0.931	0.976	+
PATZ1	126	0.09	0.931	0.976	+
FRAT2	32	0.08	0.933	0.977	+
OR2M3	56	0.08	0.933	0.977	+
ING3	76	0.08	0.933	0.977	+
RCAN3	47	0.08	0.934	0.977	+
ZNF419	34	0.08	0.934	0.977	+
TRERF1	85	0.08	0.935	0.977	+
ZNF720	42	0.08	0.935	0.977	+
RAB33B	88	0.08	0.935	0.977	+
EGLN1	258	0.08	0.936	0.978	+
MAPK8IP3	90	0.08	0.937	0.978	+
ROCK1	70	0.08	0.937	0.978	+
FGFR4	38	0.08	0.938	0.978	+
NCOA1	49	0.08	0.939	0.979	+
ZMAT4	63	0.08	0.94	0.979	+
BCAR1	68	0.07	0.941	0.98	+
ZNF182	68	0.07	0.941	0.98	+
MITF	105	0.07	0.941	0.98	+
OR5D14	55	0.07	0.942	0.98	+
REM2	68	0.07	0.942	0.98	+
CHRNG	47	0.07	0.942	0.98	+
GPHN	102	0.07	0.943	0.98	+
MAP3K1	79	0.07	0.944	0.981	+
MCF2	53	0.07	0.945	0.981	+
TBC1D2	133	0.07	0.945	0.982	+
SMARCAL1	133	0.07	0.946	0.982	+
TBX1	45	0.07	0.947	0.982	+
GRK4	68	0.07	0.947	0.982	+
APPL2	39	0.06	0.95	0.984	+
FOXJ3	113	0.06	0.95	0.984	+
OR51A7	59	0.06	0.951	0.985	+
CANT1	48	0.06	0.951	0.985	+
RHOT1	92	0.06	0.952	0.986	+
ZNF592	58	0.06	0.954	0.986	+
OR4D10	58	0.06	0.954	0.986	+
OR6B1	58	0.06	0.954	0.986	+
ZNF224	73	0.06	0.954	0.986	+
EPHB4	36	0.06	0.955	0.986	+
RXRB	89	0.06	0.955	0.986	+
RCOR3	206	0.05	0.957	0.987	+
SGF29	91	0.05	0.957	0.987	+
ZNF304	43	0.05	0.957	0.987	+
ZNF577	32	0.05	0.959	0.987	+
TAF8	61	0.05	0.959	0.987	+
ZC3H13	70	0.05	0.959	0.987	+
IRF9	43	0.05	0.959	0.987	+
TSSK4	109	0.05	0.96	0.987	+
JUND	107	0.05	0.96	0.987	+
ZNF765	62	0.05	0.96	0.987	+
ZNF83	55	0.05	0.96	0.987	+
OR7C2	48	0.05	0.961	0.988	+
CXCL10	28	0.05	0.961	0.988	+
NRK	60	0.05	0.961	0.988	+
TBX15	44	0.05	0.962	0.988	+
OR4K2	61	0.05	0.962	0.988	+
ATXN3L	81	0.05	0.963	0.989	+
BCAR3	34	0.05	0.964	0.989	+
CCL27	43	0.05	0.964	0.989	+
OR12D2	39	0.05	0.964	0.989	+
PIAS2	50	0.04	0.965	0.989	+
PTPRH	36	0.04	0.965	0.989	+
ZNF572	79	0.04	0.966	0.99	+
NACC2	117	0.04	0.968	0.991	+
OR1E1	44	0.04	0.968	0.991	+
ZNF180	29	0.04	0.968	0.991	+
CEBPB	104	0.04	0.969	0.992	+
CREB1	95	0.04	0.969	0.992	+
HOMER1	76	0.04	0.971	0.992	+
GON4L	82	0.04	0.971	0.992	+
ZNF684	84	0.04	0.972	0.992	+
GPR158	48	0.03	0.973	0.993	+
SHB	48	0.03	0.973	0.993	+
PSD4	33	0.03	0.974	0.993	+
CRX	64	0.03	0.975	0.994	+
UBN1	60	0.03	0.975	0.994	+
EXT2	61	0.03	0.975	0.994	+
OR5L2	38	0.03	0.976	0.994	+
ZNF267	125	0.03	0.976	0.994	+
PRMT6	29	0.03	0.977	0.994	+
ZNF358	70	0.03	0.978	0.994	+
ZNF451	82	0.03	0.978	0.994	+
OR5J2	57	0.03	0.978	0.994	+
CAP1	108	0.03	0.978	0.994	+
CARD19	78	0.03	0.978	0.994	+
OTUD7B	65	0.03	0.979	0.994	+
CAMTA1	93	0.03	0.979	0.994	+
IRF2	73	0.03	0.979	0.994	+
SSBP4	203	0.03	0.979	0.994	+
ZNF630	76	0.03	0.979	0.994	+
POU1F1	31	0.03	0.98	0.994	+
ZNF425	58	0.02	0.981	0.995	+
ZNF200	45	0.02	0.982	0.995	+
VAV2	65	0.02	0.982	0.995	+
SORT1	46	0.02	0.982	0.995	+
ZNF710	117	0.02	0.982	0.995	+
TAF3	77	0.02	0.983	0.995	+
P2RX3	51	0.02	0.984	0.996	+
GPR45	38	0.02	0.985	0.996	+
ZFPM1	82	0.02	0.985	0.996	+
OR4K5	30	0.02	0.986	0.996	+
MADCAM1	65	0.02	0.986	0.996	+
SOS1	152	0.02	0.986	0.996	+
ZXDB	65	0.02	0.987	0.996	+
CEBPA	118	0.02	0.987	0.996	+
OR6F1	50	0.02	0.988	0.996	+
OR2C1	39	0.02	0.988	0.996	+
AGAP3	52	0.01	0.988	0.996	+
PCSK1N	106	0.01	0.988	0.996	+
ZNF76	131	0.01	0.988	0.996	+
KSR1	57	0.01	0.989	0.996	+
OR4K15	42	0.01	0.989	0.996	+
NDFIP1	137	0.01	0.99	0.996	+
ACIN1	117	0.01	0.99	0.996	+
CHRFAM7A	39	0.01	0.99	0.996	+
RNF213	50	0.01	0.992	0.997	+
OPN1MW	68	0.01	0.992	0.997	+
ZNF560	41	0.01	0.994	0.997	+
OR8B12	47	0.01	0.994	0.997	+
PRDM15	119	0.01	0.996	0.998	+
IL17RA	46	0.01	0.996	0.998	+
BCL6	162	0	0.997	0.998	-
RAB18	34	0	0.997	0.998	-
PHIP	126	0	1	1	-
CREB3L2	86	0	1	1	-
NR2F1	79	0	1	1	-
PLXNA3	59	0	0.999	1	-
QKI	59	0	0.999	1	-
DEF8	44	0	0.999	1	-
EMSY	49	0	0.997	0.998	-
INSM1	116	0.01	0.996	0.998	-
OR6B2	37	0.01	0.996	0.998	-
IL15RA	27	0.01	0.995	0.997	-
LDB1	44	0.01	0.995	0.997	-
ZNF845	80	0.01	0.995	0.997	-
TOM1L1	59	0.01	0.995	0.997	-
OR8H3	51	0.01	0.994	0.997	-
CTNNA1	63	0.01	0.994	0.997	-
FOXN3	69	0.01	0.994	0.997	-
PKD1L2	39	0.01	0.993	0.997	-
NKX1-2	33	0.01	0.993	0.997	-
ZIM3	41	0.01	0.993	0.997	-
SIN3B	59	0.01	0.992	0.997	-
PSPC1	91	0.01	0.992	0.997	-
LRP1B	43	0.01	0.99	0.996	-
ZNF44	61	0.01	0.99	0.996	-
CNOT7	53	0.01	0.99	0.996	-
RALGPS1	98	0.01	0.99	0.996	-
LYN	46	0.01	0.989	0.996	-
TARBP1	83	0.01	0.989	0.996	-
ZNF440	54	0.01	0.988	0.996	-
DYRK1B	140	0.01	0.988	0.996	-
ZNF547	51	0.02	0.988	0.996	-
SPG21	43	0.02	0.988	0.996	-
BAD	102	0.02	0.987	0.996	-
ZNF417	47	0.02	0.986	0.996	-
ZNF131	251	0.02	0.986	0.996	-
MEF2B	73	0.02	0.986	0.996	-
NPR2	37	0.02	0.984	0.996	-
OR1S1	44	0.02	0.984	0.996	-
ZNF786	75	0.02	0.984	0.996	-
OR4N4	59	0.02	0.981	0.995	-
LTB	31	0.02	0.981	0.995	-
NFATC4	104	0.02	0.981	0.994	-
NCOA2	95	0.03	0.98	0.994	-
GTF2E1	60	0.03	0.979	0.994	-
OR5AP2	42	0.03	0.979	0.994	-
VPS36	247	0.03	0.979	0.994	-
CHKA	37	0.03	0.979	0.994	-
ARID3B	87	0.03	0.979	0.994	-
ZDHHC22	65	0.03	0.978	0.994	-
SNX17	93	0.03	0.978	0.994	-
OR5AS1	40	0.03	0.977	0.994	-
ZNF714	44	0.03	0.976	0.994	-
ATF5	71	0.03	0.976	0.994	-
OR4P4	35	0.03	0.976	0.994	-
OR10A7	41	0.03	0.975	0.994	-
DOCK7	46	0.03	0.974	0.993	-
SORBS3	163	0.03	0.973	0.993	-
PRDM4	63	0.04	0.972	0.992	-
EFNA1	58	0.04	0.971	0.992	-
TBC1D24	65	0.04	0.971	0.992	-
USP20	70	0.04	0.971	0.992	-
FBXO31	43	0.04	0.97	0.992	-
UBE2B	86	0.04	0.97	0.992	-
OR4X1	47	0.04	0.969	0.992	-
DAPK3	68	0.04	0.967	0.991	-
FARP2	57	0.04	0.965	0.989	-
TBC1D2B	46	0.04	0.965	0.989	-
ZNF98	26	0.04	0.964	0.989	-
ZNF764	67	0.05	0.964	0.989	-
PICK1	46	0.05	0.963	0.989	-
CEBPD	49	0.05	0.962	0.988	-
HMX2	45	0.05	0.96	0.987	-
PPARD	118	0.05	0.96	0.987	-
SOCS1	60	0.05	0.96	0.987	-
WDR90	78	0.05	0.96	0.987	-
OR4C15	46	0.05	0.959	0.987	-
TAF13	163	0.05	0.958	0.987	-
ZSCAN23	64	0.05	0.957	0.987	-
OR51F2	42	0.05	0.956	0.987	-
ZSCAN22	44	0.06	0.956	0.986	-
NRBF2	73	0.06	0.956	0.986	-
MAP3K6	120	0.06	0.956	0.986	-
MTA3	115	0.06	0.955	0.986	-
CDX4	58	0.06	0.955	0.986	-
RCOR2	51	0.06	0.954	0.986	-
ARFGAP2	40	0.06	0.954	0.986	-
ZXDA	75	0.06	0.953	0.986	-
PDZD8	30	0.06	0.953	0.986	-
RRAGB	49	0.06	0.951	0.985	-
PYDC1	46	0.06	0.951	0.985	-
ZNF322	75	0.06	0.95	0.984	-
INSIG2	61	0.07	0.947	0.982	-
ZNF28	45	0.07	0.947	0.982	-
OR2S2	45	0.07	0.947	0.982	-
IL17RC	79	0.07	0.947	0.982	-
MRGPRD	56	0.07	0.946	0.982	-
TPRX1	46	0.07	0.944	0.981	-
OR11H12	57	0.07	0.944	0.981	-
OR10H5	44	0.07	0.943	0.98	-
CCT6B	89	0.07	0.943	0.98	-
NFE2L3	60	0.07	0.943	0.98	-
PRKAR2A	145	0.07	0.943	0.98	-
OR5T2	61	0.07	0.942	0.98	-
OVOL2	68	0.08	0.939	0.979	-
PYGO1	43	0.08	0.939	0.979	-
ZSCAN16	150	0.08	0.939	0.979	-
SIRT3	67	0.08	0.939	0.979	-
ZNF225	28	0.08	0.937	0.978	-
P2RY4	50	0.08	0.937	0.978	-
SMAD5	164	0.08	0.936	0.977	-
DACH1	186	0.08	0.936	0.977	-
ZNF846	62	0.08	0.935	0.977	-
ZFAND6	90	0.08	0.935	0.977	-
OR6X1	52	0.08	0.935	0.977	-
OR13C2	53	0.08	0.934	0.977	-
PYCARD	94	0.08	0.933	0.977	-
BAZ1B	53	0.08	0.933	0.977	-
RAB9B	44	0.09	0.932	0.977	-
PPP1R15A	36	0.09	0.931	0.976	-
GPR173	46	0.09	0.931	0.976	-
PLCXD1	68	0.09	0.93	0.976	-
ZNF837	70	0.09	0.93	0.976	-
ATF6B	78	0.09	0.93	0.976	-
OR4C6	29	0.09	0.929	0.976	-
ZDHHC1	101	0.09	0.929	0.976	-
ANXA9	36	0.09	0.929	0.976	-
ZSCAN10	80	0.09	0.929	0.976	-
PIP4K2B	38	0.09	0.928	0.976	-
NFYC	206	0.09	0.927	0.976	-
DOT1L	96	0.09	0.926	0.975	-
ATF7	62	0.09	0.925	0.975	-
OR52N5	57	0.1	0.924	0.974	-
ZBTB17	116	0.1	0.924	0.974	-
OR6C75	54	0.1	0.922	0.973	-
IFI27	36	0.1	0.922	0.973	-
GPR35	42	0.1	0.922	0.973	-
DGKK	35	0.1	0.921	0.972	-
ZNF557	95	0.1	0.921	0.972	-
ASB18	39	0.1	0.92	0.972	-
MAPK8IP1	95	0.1	0.919	0.972	-
TNFSF9	43	0.1	0.918	0.971	-
MESDC2	31	0.1	0.918	0.971	-
OR1J2	36	0.1	0.917	0.971	-
OR1L3	45	0.1	0.917	0.971	-
ZNF142	57	0.1	0.917	0.97	-
PRDM7	91	0.11	0.916	0.97	-
ZNF414	75	0.11	0.915	0.97	-
MAP2K2	42	0.11	0.914	0.969	-
CHRNB1	64	0.11	0.914	0.969	-
DDX3X	37	0.11	0.912	0.968	-
ARID4A	69	0.11	0.912	0.968	-
AHR	98	0.11	0.911	0.967	-
NKIRAS1	66	0.11	0.91	0.966	-
RHOQ	44	0.11	0.909	0.966	-
TNFAIP3	30	0.11	0.909	0.966	-
EFS	80	0.11	0.909	0.966	-
RAB11B	62	0.12	0.908	0.965	-
MED23	112	0.12	0.908	0.965	-
OR2M4	45	0.12	0.907	0.965	-
OR12D3	30	0.12	0.907	0.965	-
TAOK2	95	0.12	0.906	0.965	-
GULP1	62	0.12	0.905	0.964	-
BTRC	59	0.12	0.905	0.964	-
STRADB	36	0.12	0.904	0.964	-
ARHGAP1	75	0.12	0.904	0.964	-
ZNF709	80	0.12	0.904	0.964	-
SH3BGR	35	0.12	0.904	0.964	-
TEAD1	106	0.12	0.903	0.964	-
IL1B	30	0.12	0.903	0.964	-
CNTNAP3	30	0.12	0.902	0.964	-
ZNF239	58	0.12	0.902	0.964	-
ESRRB	121	0.12	0.901	0.963	-
ELL2	296	0.13	0.9	0.963	-
UNC5CL	82	0.13	0.899	0.963	-
ZNF688	117	0.13	0.899	0.963	-
AKAP17A	56	0.13	0.897	0.961	-
OR2K2	40	0.13	0.896	0.961	-
LDLRAP1	60	0.13	0.896	0.961	-
DDAH2	42	0.13	0.895	0.961	-
ZSCAN18	28	0.13	0.895	0.961	-
TFE3	99	0.13	0.894	0.961	-
ARAP2	62	0.13	0.894	0.961	-
TSC2	44	0.14	0.892	0.96	-
CD58	111	0.14	0.892	0.96	-
SETBP1	78	0.14	0.892	0.96	-
FOXD4L5	62	0.14	0.892	0.96	-
GABRR2	77	0.14	0.89	0.959	-
PTGES	59	0.14	0.89	0.959	-
ZRANB2	84	0.14	0.889	0.959	-
ZNF41	55	0.14	0.889	0.959	-
OR10A2	48	0.14	0.889	0.959	-
OR5W2	68	0.14	0.887	0.959	-
HMGXB4	30	0.14	0.887	0.959	-
ZNF468	43	0.14	0.885	0.959	-
ANXA4	34	0.14	0.885	0.959	-
GUCY2D	40	0.14	0.885	0.959	-
GRIN2A	57	0.15	0.885	0.959	-
ZNF432	39	0.15	0.884	0.958	-
TSC1	67	0.15	0.884	0.958	-
ZNF674	63	0.15	0.884	0.958	-
KDM5B	89	0.15	0.884	0.958	-
GPBP1L1	148	0.15	0.883	0.958	-
IL3	45	0.15	0.882	0.958	-
IFNAR1	28	0.15	0.882	0.958	-
ZNF253	43	0.15	0.881	0.958	-
ARHGEF37	65	0.15	0.881	0.958	-
ZNF645	54	0.15	0.879	0.956	-
HNRNPD	69	0.15	0.879	0.956	-
SPZ1	52	0.15	0.879	0.956	-
RAB3A	72	0.15	0.878	0.956	-
CAPN15	110	0.15	0.878	0.956	-
OR4C46	51	0.15	0.877	0.956	-
BARHL1	44	0.15	0.877	0.956	-
RGL1	29	0.16	0.874	0.954	-
PLCG1	91	0.16	0.874	0.954	-
PICALM	29	0.16	0.874	0.954	-
DBX1	53	0.16	0.872	0.952	-
SEC31A	86	0.16	0.872	0.952	-
ZNF646	50	0.16	0.871	0.952	-
OR2J3	68	0.16	0.871	0.952	-
TIGD3	146	0.17	0.868	0.951	-
WASF2	91	0.17	0.868	0.951	-
ZNF664	83	0.17	0.867	0.95	-
TBL1Y	70	0.17	0.866	0.95	-
ZNF23	50	0.17	0.866	0.95	-
OR10H4	51	0.17	0.865	0.949	-
ZNF558	45	0.17	0.865	0.949	-
ECD	62	0.17	0.864	0.949	-
PPARGC1B	114	0.17	0.864	0.948	-
ZMYM4	84	0.17	0.863	0.948	-
SRCAP	39	0.18	0.861	0.947	-
OR4A15	38	0.18	0.861	0.947	-
PLXNB2	99	0.18	0.861	0.947	-
PML	123	0.18	0.86	0.947	-
EPGN	49	0.18	0.86	0.947	-
ZNF155	33	0.18	0.859	0.946	-
CARD11	26	0.18	0.859	0.946	-
SETD7	195	0.18	0.859	0.946	-
INPP4A	53	0.18	0.858	0.946	-
MED13	84	0.18	0.857	0.946	-
OTX2	42	0.18	0.857	0.946	-
INSIG1	32	0.18	0.857	0.946	-
PITPNM1	53	0.18	0.857	0.946	-
HIPK3	84	0.18	0.856	0.946	-
USP9Y	25	0.18	0.856	0.945	-
FOXC2	34	0.18	0.855	0.945	-
BCL11B	58	0.19	0.853	0.944	-
SH3BGRL	49	0.19	0.853	0.944	-
OR9I1	72	0.19	0.852	0.944	-
TIGD7	106	0.19	0.851	0.944	-
QRFPR	29	0.19	0.85	0.943	-
SERGEF	29	0.19	0.85	0.943	-
RAB11A	61	0.19	0.849	0.942	-
OR8U1	57	0.19	0.849	0.942	-
MS4A13	45	0.19	0.849	0.942	-
GNG13	38	0.19	0.848	0.942	-
ZNF580	63	0.19	0.848	0.942	-
ZNF136	46	0.19	0.847	0.942	-
UBE3A	121	0.19	0.847	0.942	-
DAPP1	44	0.2	0.845	0.941	-
OR2D3	50	0.2	0.845	0.941	-
IFNL1	67	0.2	0.845	0.941	-
OR4Q3	54	0.2	0.843	0.939	-
ZBTB44	74	0.2	0.842	0.939	-
CERS4	61	0.2	0.842	0.939	-
CYP24A1	56	0.2	0.842	0.939	-
ARHGAP5	38	0.2	0.842	0.939	-
OR2T6	41	0.2	0.842	0.939	-
GPRC5B	76	0.2	0.841	0.938	-
CHD8	54	0.2	0.841	0.938	-
ZNF785	78	0.2	0.84	0.938	-
ZFHX3	107	0.2	0.839	0.937	-
