Regulon	Size	NES	p.value	FDR	Sign
ZNF331	41	0.23	0.819	0.914	+
DST	32	0.23	0.819	0.915	+
MED25	112	0.23	0.819	0.915	+
MYLK2	43	0.23	0.82	0.915	+
TRIM27	32	0.23	0.82	0.915	+
GDI1	65	0.23	0.82	0.915	+
ZNF275	142	0.23	0.822	0.916	+
ASB6	39	0.23	0.822	0.916	+
PIN1	26	0.22	0.823	0.916	+
OPRM1	25	0.22	0.823	0.916	+
RASL10B	42	0.22	0.823	0.916	+
ATXN3	368	0.22	0.824	0.917	+
CRTC2	38	0.22	0.824	0.917	+
CEBPB	153	0.22	0.824	0.917	+
TCFL5	87	0.22	0.825	0.917	+
TRAF7	66	0.22	0.825	0.918	+
JMY	63	0.22	0.825	0.918	+
MS4A12	39	0.22	0.826	0.918	+
FZD9	61	0.22	0.827	0.918	+
KMT2E	82	0.22	0.827	0.918	+
RAC1	25	0.22	0.828	0.918	+
DDX3X	45	0.22	0.828	0.918	+
BCL2L13	47	0.22	0.829	0.919	+
AMBP	37	0.22	0.829	0.919	+
FLT3LG	51	0.22	0.829	0.92	+
SLC20A1	67	0.22	0.829	0.92	+
ATRX	99	0.21	0.83	0.92	+
ZDHHC3	81	0.21	0.831	0.92	+
HTR6	42	0.21	0.831	0.92	+
ZNF648	67	0.21	0.833	0.921	+
MAP3K13	59	0.21	0.833	0.921	+
RAB13	27	0.21	0.833	0.921	+
RAB2A	33	0.21	0.834	0.921	+
RAB19	34	0.21	0.834	0.921	+
OR1L1	32	0.21	0.834	0.921	+
ING5	216	0.21	0.834	0.921	+
CACNB3	72	0.21	0.834	0.921	+
RALGAPA2	86	0.21	0.835	0.921	+
GPR6	33	0.21	0.835	0.921	+
BCL3	83	0.21	0.836	0.921	+
PPIC	37	0.2	0.838	0.922	+
GRIA3	27	0.2	0.838	0.922	+
RASSF8	40	0.2	0.838	0.922	+
IGFBP6	51	0.2	0.839	0.923	+
DDX5	109	0.2	0.841	0.924	+
KLF12	44	0.2	0.841	0.925	+
ZNF70	71	0.2	0.842	0.925	+
TEAD3	54	0.2	0.844	0.926	+
RFX5	85	0.2	0.845	0.926	+
BAZ2A	26	0.2	0.845	0.926	+
OR12D3	41	0.2	0.845	0.926	+
RAP2B	47	0.2	0.845	0.926	+
CNKSR1	49	0.19	0.846	0.927	+
ZBTB14	74	0.19	0.847	0.927	+
PER3	58	0.19	0.848	0.928	+
FANCF	35	0.19	0.849	0.928	+
SPHK2	89	0.19	0.849	0.928	+
SHC3	29	0.19	0.85	0.928	+
HES4	39	0.19	0.85	0.928	+
ITPR1	46	0.19	0.851	0.928	+
LY6E	35	0.19	0.851	0.928	+
DMRTC1B	185	0.19	0.851	0.928	+
OR5AN1	43	0.19	0.851	0.928	+
KDM4A	33	0.19	0.851	0.928	+
DAPK3	63	0.18	0.853	0.93	+
EMX1	80	0.18	0.854	0.93	+
PBX3	59	0.18	0.854	0.93	+
ELF3	190	0.18	0.856	0.931	+
CYLD	67	0.18	0.857	0.932	+
ZNF668	120	0.18	0.858	0.932	+
TBC1D16	46	0.18	0.858	0.932	+
ZNF641	93	0.18	0.858	0.932	+
ZNF691	47	0.18	0.859	0.933	+
ZSWIM7	40	0.18	0.859	0.933	+
MED7	37	0.18	0.86	0.933	+
GNA13	27	0.18	0.86	0.933	+
SH3BP2	55	0.17	0.861	0.934	+
ASIC1	41	0.17	0.861	0.934	+
CANT1	52	0.17	0.862	0.934	+
MIXL1	67	0.17	0.862	0.934	+
ZNF277	63	0.17	0.862	0.934	+
FEZF1	74	0.17	0.863	0.934	+
COPS5	52	0.17	0.863	0.934	+
RABL6	48	0.17	0.864	0.935	+
DGKD	50	0.17	0.865	0.936	+
OCRL	36	0.17	0.866	0.936	+
LEUTX	43	0.17	0.867	0.937	+
FRAT2	69	0.17	0.869	0.937	+
OR52I1	30	0.16	0.869	0.937	+
SREBF1	111	0.16	0.869	0.937	+
ITPK1	61	0.16	0.87	0.938	+
OR4D9	45	0.16	0.871	0.938	+
ILK	66	0.16	0.871	0.938	+
GNG8	29	0.16	0.872	0.939	+
IGSF1	183	0.16	0.872	0.939	+
OR52A1	46	0.16	0.873	0.939	+
CD44	29	0.16	0.874	0.94	+
GRK2	31	0.16	0.874	0.94	+
MSI2	55	0.16	0.875	0.94	+
SLIT2	34	0.16	0.875	0.94	+
PURB	30	0.16	0.875	0.94	+
EID2B	302	0.16	0.875	0.94	+
IKBKAP	42	0.16	0.875	0.94	+
ZNF444	65	0.16	0.876	0.94	+
RALB	40	0.16	0.877	0.941	+
OR5V1	40	0.15	0.877	0.941	+
TSC1	32	0.15	0.878	0.941	+
CNTNAP2	111	0.15	0.878	0.941	+
OR5M9	28	0.15	0.879	0.941	+
ZNF416	75	0.15	0.879	0.941	+
INVS	32	0.15	0.879	0.941	+
ZCCHC6	97	0.15	0.879	0.941	+
ZNF449	59	0.15	0.881	0.942	+
TBC1D2	32	0.15	0.881	0.942	+
ZNF784	40	0.15	0.882	0.942	+
HTATSF1	113	0.15	0.882	0.942	+
USP20	53	0.15	0.882	0.942	+
SIRT7	253	0.15	0.883	0.942	+
IL5	102	0.15	0.883	0.942	+
MAP2K7	30	0.15	0.883	0.942	+
CD59	54	0.15	0.884	0.943	+
HOXD12	52	0.14	0.886	0.944	+
TIGD7	291	0.14	0.886	0.944	+
OR52E2	42	0.14	0.887	0.944	+
OR2AG1	32	0.14	0.887	0.944	+
CIITA	310	0.14	0.887	0.944	+
TFE3	94	0.14	0.888	0.945	+
ZNF440	33	0.14	0.888	0.945	+
FOXQ1	77	0.14	0.889	0.945	+
FFAR1	36	0.14	0.889	0.945	+
TAS2R1	43	0.14	0.889	0.945	+
SH2B1	60	0.14	0.889	0.945	+
OR4D5	42	0.14	0.891	0.946	+
NPHP1	90	0.14	0.891	0.946	+
P2RX7	34	0.14	0.892	0.946	+
BBC3	37	0.13	0.893	0.947	+
OR4A16	31	0.13	0.893	0.947	+
GPR142	33	0.13	0.894	0.947	+
MS4A5	39	0.13	0.894	0.947	+
ARRDC2	35	0.13	0.894	0.947	+
FOSL2	30	0.13	0.894	0.947	+
PRLH	32	0.13	0.897	0.948	+
OR1L3	32	0.13	0.897	0.948	+
DDR1	41	0.13	0.898	0.948	+
ZNF655	45	0.13	0.898	0.948	+
SOX15	112	0.13	0.898	0.948	+
PDE4A	37	0.13	0.9	0.949	+
HTR1D	45	0.13	0.9	0.949	+
NDFIP2	97	0.12	0.901	0.95	+
ZCCHC12	51	0.12	0.902	0.95	+
CNTNAP4	48	0.12	0.902	0.95	+
ZNF251	51	0.12	0.903	0.951	+
IGF2R	46	0.12	0.904	0.951	+
OR52E4	37	0.12	0.904	0.951	+
ZBED4	29	0.12	0.905	0.951	+
TBC1D8	71	0.12	0.906	0.952	+
OR10G2	43	0.12	0.907	0.953	+
PDK1	63	0.12	0.908	0.953	+
FBXO11	37	0.11	0.91	0.955	+
OSTN	26	0.11	0.911	0.955	+
OPN1LW	37	0.11	0.911	0.955	+
DVL1	67	0.11	0.912	0.956	+
OR10H5	37	0.11	0.915	0.958	+
SRPK1	63	0.11	0.915	0.958	+
OR5K3	44	0.11	0.915	0.958	+
BCAM	37	0.11	0.916	0.959	+
AGPAT1	41	0.1	0.918	0.96	+
NHLH1	78	0.1	0.919	0.961	+
ZSCAN5A	55	0.1	0.919	0.961	+
CXCR1	44	0.1	0.922	0.962	+
GLI2	230	0.1	0.923	0.963	+
MAP3K14	52	0.1	0.924	0.963	+
ASCC1	120	0.1	0.924	0.963	+
CTGF	28	0.09	0.925	0.964	+
ZNF527	41	0.09	0.927	0.964	+
OR10J3	42	0.09	0.927	0.964	+
SS18	43	0.09	0.928	0.964	+
ATF5	80	0.09	0.929	0.965	+
OR4X2	29	0.09	0.93	0.965	+
TBC1D3F	37	0.09	0.93	0.965	+
ZNFX1	67	0.09	0.93	0.965	+
ARHGEF16	28	0.09	0.931	0.965	+
ZNF614	25	0.09	0.931	0.965	+
OPN5	47	0.09	0.932	0.965	+
CRKL	33	0.08	0.933	0.966	+
OR2T1	48	0.08	0.934	0.966	+
DIDO1	38	0.08	0.934	0.966	+
PPP1R15A	54	0.08	0.934	0.966	+
LGR6	46	0.08	0.936	0.967	+
TACR2	30	0.08	0.936	0.967	+
ZNF766	51	0.08	0.938	0.968	+
AKT1	50	0.08	0.94	0.969	+
CTNND1	51	0.07	0.942	0.97	+
CXCL14	65	0.07	0.942	0.97	+
TSHB	40	0.07	0.942	0.97	+
PAX8	31	0.07	0.943	0.97	+
PLP2	31	0.07	0.943	0.97	+
MCM3	55	0.07	0.947	0.973	+
OR4D10	39	0.06	0.949	0.974	+
ZNF608	58	0.06	0.95	0.975	+
PTOV1	71	0.06	0.951	0.976	+
BCL7A	186	0.06	0.953	0.976	+
JARID2	58	0.06	0.953	0.977	+
DMRTB1	65	0.06	0.955	0.978	+
RSU1	46	0.06	0.955	0.978	+
LECT2	29	0.06	0.955	0.978	+
DEDD2	49	0.06	0.956	0.978	+
TFAP2A	95	0.05	0.957	0.979	+
OR10H2	36	0.05	0.957	0.979	+
RHOF	25	0.05	0.959	0.979	+
ZDHHC1	98	0.05	0.959	0.979	+
OPRD1	43	0.05	0.959	0.979	+
PNRC1	138	0.05	0.959	0.979	+
PYDC1	42	0.05	0.96	0.98	+
ZSCAN9	79	0.05	0.96	0.98	+
PTPN1	49	0.05	0.961	0.98	+
PLCG1	71	0.05	0.962	0.981	+
CREBBP	45	0.05	0.962	0.981	+
NFATC3	28	0.05	0.963	0.981	+
EGLN2	31	0.05	0.963	0.981	+
OR4F21	51	0.04	0.964	0.981	+
PCBP1	27	0.04	0.965	0.981	+
ZNF75D	46	0.04	0.965	0.982	+
OR5M3	29	0.04	0.965	0.982	+
OR6Y1	39	0.04	0.965	0.982	+
BARHL2	48	0.04	0.966	0.982	+
KDM3A	32	0.04	0.966	0.982	+
BMP7	257	0.04	0.967	0.982	+
TIGD1	258	0.04	0.969	0.983	+
DCDC2B	61	0.04	0.97	0.984	+
AHRR	42	0.04	0.97	0.984	+
FRAT1	49	0.04	0.971	0.984	+
FOXB2	39	0.04	0.971	0.984	+
ZDHHC12	70	0.03	0.973	0.985	+
UBE2D3	44	0.03	0.973	0.985	+
KLF5	96	0.03	0.974	0.985	+
HIRA	31	0.03	0.974	0.985	+
GPS2	30	0.03	0.975	0.985	+
FADS1	219	0.03	0.975	0.985	+
NOTO	50	0.03	0.976	0.985	+
AKAP8	92	0.03	0.979	0.988	+
HDAC10	132	0.03	0.979	0.988	+
CARM1	61	0.03	0.979	0.988	+
INSM2	64	0.02	0.982	0.99	+
NPR3	36	0.02	0.983	0.99	+
TRIB2	54	0.02	0.983	0.99	+
OR4F5	28	0.02	0.984	0.99	+
PDE8A	59	0.02	0.984	0.99	+
TAS2R39	34	0.01	0.988	0.993	+
RHOQ	56	0.01	0.988	0.993	+
OR6C1	31	0.01	0.99	0.994	+
SNX27	47	0.01	0.99	0.994	+
BRAP	45	0.01	0.991	0.995	+
ZBTB48	52	0.01	0.992	0.995	+
SAV1	25	0.01	0.992	0.995	+
CSRNP3	36	0.01	0.992	0.995	+
ZNF680	55	0.01	0.995	0.996	+
USP6	64	0.01	0.995	0.997	+
HNRNPK	69	0	0.998	0.998	-
PPP2R5C	84	0	0.998	0.999	-
ZRANB2	129	0	0.999	1	-
GATAD1	70	0	0.999	1	-
AGTR2	55	0	1	1	-
RNF138	65	0	0.997	0.998	-
NR2C1	68	0	0.996	0.997	-
ASAH2	51	0	0.996	0.997	-
IL7R	54	0.01	0.996	0.997	-
CCR3	31	0.01	0.994	0.996	-
TMED4	27	0.01	0.994	0.996	-
DEF8	57	0.01	0.993	0.996	-
BIRC7	31	0.01	0.993	0.995	-
OR4D11	30	0.01	0.991	0.995	-
OR4C12	25	0.01	0.991	0.995	-
SNF8	55	0.01	0.989	0.994	-
PER1	51	0.01	0.988	0.993	-
GNG5	43	0.02	0.988	0.993	-
LDLRAP1	66	0.02	0.987	0.992	-
MDFI	91	0.02	0.985	0.991	-
NR2E1	67	0.02	0.985	0.991	-
ASMTL	56	0.02	0.984	0.99	-
OR2T3	28	0.02	0.984	0.99	-
ZSWIM4	27	0.02	0.983	0.99	-
ZFP62	77	0.02	0.983	0.99	-
CDC42SE2	40	0.02	0.982	0.99	-
CFL1	55	0.02	0.982	0.99	-
IFI16	62	0.02	0.982	0.99	-
MCHR2	63	0.02	0.981	0.989	-
RRBP1	63	0.02	0.98	0.989	-
FOXD4L5	49	0.03	0.979	0.988	-
GABRR2	47	0.03	0.977	0.986	-
OR2A25	40	0.03	0.976	0.986	-
USP33	25	0.03	0.976	0.986	-
DTX3	69	0.03	0.975	0.985	-
KLK6	96	0.03	0.975	0.985	-
OR51M1	27	0.03	0.975	0.985	-
DVL2	46	0.03	0.974	0.985	-
ADORA2B	37	0.03	0.974	0.985	-
IL27RA	43	0.03	0.974	0.985	-
OR2M3	44	0.03	0.972	0.984	-
PYCARD	62	0.04	0.972	0.984	-
PRDM7	75	0.04	0.972	0.984	-
NFATC2IP	98	0.04	0.972	0.984	-
ADRA2B	73	0.04	0.971	0.984	-
ZCCHC10	97	0.04	0.971	0.984	-
PRKAB1	43	0.04	0.97	0.984	-
OR7A5	43	0.04	0.97	0.984	-
FNTA	29	0.04	0.969	0.984	-
OR5K4	44	0.04	0.969	0.983	-
CAMKK2	36	0.04	0.968	0.983	-
ZFAND6	47	0.04	0.967	0.982	-
H3F3A	55	0.04	0.967	0.982	-
ZBTB39	34	0.04	0.967	0.982	-
AVPR1A	31	0.04	0.965	0.981	-
ASB13	39	0.04	0.964	0.981	-
ZDHHC6	70	0.05	0.963	0.981	-
HOXA3	56	0.05	0.963	0.981	-
ASCC2	95	0.05	0.963	0.981	-
FYN	38	0.05	0.963	0.981	-
ZCCHC8	111	0.05	0.962	0.981	-
CNTN1	26	0.05	0.961	0.98	-
AIRE	70	0.05	0.959	0.979	-
ZMAT5	68	0.05	0.958	0.979	-
EGR3	75	0.05	0.957	0.979	-
PRDM12	80	0.05	0.957	0.979	-
ZNF703	77	0.05	0.956	0.978	-
LTB	27	0.05	0.956	0.978	-
ZMYND8	30	0.06	0.955	0.978	-
CGB3	26	0.06	0.955	0.978	-
OR8U1	35	0.06	0.953	0.977	-
ZNF669	53	0.06	0.953	0.977	-
OR4C46	29	0.06	0.952	0.976	-
RAP1GAP	58	0.06	0.952	0.976	-
CHRNB2	97	0.06	0.951	0.976	-
FRS3	106	0.06	0.949	0.974	-
TOX2	88	0.06	0.949	0.974	-
PSIP1	89	0.07	0.948	0.973	-
PPP1R8	109	0.07	0.947	0.973	-
IRF2	70	0.07	0.947	0.973	-
KDM1A	75	0.07	0.947	0.973	-
WNT4	80	0.07	0.946	0.972	-
GPR1	74	0.07	0.945	0.972	-
ZNF69	49	0.07	0.945	0.971	-
MFN2	63	0.07	0.944	0.971	-
TIAL1	121	0.07	0.943	0.97	-
MED8	273	0.07	0.943	0.97	-
ATXN7L3	144	0.07	0.942	0.97	-
GRIA1	37	0.07	0.942	0.97	-
ZNF841	60	0.07	0.942	0.97	-
CEBPG	47	0.07	0.941	0.97	-
TBL1X	90	0.07	0.941	0.97	-
ARAP1	39	0.07	0.941	0.97	-
LYN	30	0.08	0.94	0.969	-
HOXB9	94	0.08	0.94	0.969	-
ZSWIM1	78	0.08	0.939	0.969	-
ADGRB2	79	0.08	0.938	0.968	-
ZNF670	73	0.08	0.937	0.968	-
ZC3H7B	31	0.08	0.936	0.967	-
TAS2R46	52	0.08	0.936	0.967	-
IL1RL2	39	0.08	0.936	0.967	-
NOS2	32	0.08	0.935	0.967	-
ZNF564	80	0.08	0.934	0.966	-
ZNF706	77	0.08	0.933	0.966	-
BARX1	81	0.08	0.933	0.966	-
MBD2	39	0.09	0.932	0.965	-
MARK2	43	0.09	0.932	0.965	-
KDM4D	130	0.09	0.931	0.965	-
ZNF716	58	0.09	0.93	0.965	-
KRT17	113	0.09	0.93	0.965	-
NMUR1	36	0.09	0.93	0.965	-
CSRNP1	93	0.09	0.93	0.965	-
FLII	139	0.09	0.929	0.965	-
PPP4R1	43	0.09	0.929	0.965	-
ESF1	72	0.09	0.929	0.965	-
GDF2	97	0.09	0.928	0.964	-
PRKD3	39	0.09	0.927	0.964	-
SFN	220	0.09	0.927	0.964	-
HMX3	50	0.09	0.927	0.964	-
YWHAQ	59	0.09	0.926	0.964	-
OR6C75	31	0.09	0.926	0.964	-
GPR3	64	0.09	0.926	0.964	-
NKX2-6	61	0.09	0.926	0.964	-
TAF6L	55	0.09	0.926	0.964	-
CNOT2	141	0.09	0.926	0.964	-
FIZ1	67	0.09	0.926	0.964	-
CDK5R1	73	0.09	0.925	0.964	-
TGFBR2	72	0.1	0.924	0.963	-
TCEAL8	182	0.1	0.924	0.963	-
GPBP1	68	0.1	0.923	0.963	-
HSFX2	46	0.1	0.923	0.963	-
TAF13	109	0.1	0.922	0.962	-
RLIM	35	0.1	0.922	0.962	-
ISX	53	0.1	0.921	0.962	-
ZNF18	57	0.1	0.921	0.962	-
MCC	42	0.1	0.92	0.962	-
CDA	76	0.1	0.92	0.962	-
DGKK	32	0.1	0.919	0.961	-
RASD1	42	0.1	0.918	0.96	-
OR1E1	35	0.1	0.918	0.96	-
PAX4	41	0.11	0.915	0.958	-
TYK2	48	0.11	0.914	0.957	-
OR52B2	36	0.11	0.913	0.957	-
SIRT6	69	0.11	0.912	0.956	-
MED13L	142	0.11	0.912	0.956	-
ALX1	69	0.11	0.909	0.954	-
TOM1L1	71	0.11	0.909	0.954	-
GRAP	33	0.11	0.909	0.954	-
AZI2	65	0.11	0.909	0.954	-
CABP2	36	0.12	0.908	0.954	-
OR6S1	42	0.12	0.907	0.953	-
BRCC3	64	0.12	0.905	0.952	-
OR5AP2	38	0.12	0.905	0.952	-
BCL2L11	67	0.12	0.905	0.951	-
MED28	112	0.12	0.904	0.951	-
TRH	30	0.12	0.903	0.951	-
OR5D16	33	0.12	0.903	0.951	-
IFT52	37	0.12	0.902	0.95	-
ADGRG7	51	0.12	0.901	0.95	-
ASCL1	80	0.13	0.9	0.949	-
ZNF559	60	0.13	0.9	0.949	-
CTBP1	26	0.13	0.899	0.949	-
ZZEF1	48	0.13	0.899	0.948	-
ZNHIT6	69	0.13	0.897	0.948	-
MTNR1A	39	0.13	0.897	0.948	-
FLCN	38	0.13	0.897	0.948	-
ELK1	74	0.13	0.896	0.948	-
ERCC2	133	0.13	0.896	0.948	-
RAB40A	57	0.13	0.896	0.948	-
OR5R1	42	0.13	0.896	0.948	-
DCBLD2	48	0.13	0.896	0.948	-
ZNF567	28	0.13	0.896	0.948	-
ZNF14	27	0.13	0.894	0.947	-
PFDN1	35	0.13	0.894	0.947	-
SFMBT1	115	0.13	0.893	0.947	-
ZFYVE16	64	0.14	0.892	0.946	-
TCEAL4	108	0.14	0.892	0.946	-
REM1	36	0.14	0.891	0.946	-
BBX	39	0.14	0.89	0.945	-
NOD2	130	0.14	0.889	0.945	-
EPHA8	38	0.14	0.888	0.945	-
ZIC3	65	0.14	0.888	0.945	-
ZC3HAV1L	56	0.14	0.887	0.944	-
SOHLH2	61	0.14	0.887	0.944	-
RAB38	53	0.14	0.887	0.944	-
TXNDC12	52	0.14	0.887	0.944	-
ARFIP2	38	0.14	0.886	0.944	-
CASK	174	0.14	0.886	0.944	-
HSF4	126	0.14	0.885	0.944	-
OR5I1	37	0.15	0.884	0.943	-
PRMT6	163	0.15	0.883	0.942	-
RANGAP1	87	0.15	0.882	0.942	-
OR2B2	48	0.15	0.882	0.942	-
MBTD1	184	0.15	0.88	0.941	-
PRKCZ	44	0.15	0.879	0.941	-
EVI5L	53	0.15	0.878	0.941	-
GPR153	33	0.15	0.878	0.941	-
LATS2	47	0.15	0.878	0.941	-
YWHAE	36	0.15	0.878	0.941	-
OR5C1	31	0.15	0.877	0.941	-
RC3H2	65	0.15	0.877	0.941	-
TAS2R3	38	0.16	0.876	0.94	-
SORT1	71	0.16	0.876	0.94	-
SIPA1L3	72	0.16	0.876	0.94	-
OR5AK2	40	0.16	0.876	0.94	-
OR1E2	49	0.16	0.874	0.94	-
VIMP	36	0.16	0.874	0.94	-
OR12D2	26	0.16	0.873	0.939	-
ZNF84	74	0.16	0.871	0.938	-
KEAP1	119	0.16	0.87	0.938	-
IMPA2	87	0.16	0.87	0.938	-
ZBTB45	39	0.16	0.869	0.937	-
BIRC2	33	0.16	0.869	0.937	-
EPHA4	40	0.17	0.869	0.937	-
TNFSF9	45	0.17	0.868	0.937	-
SORCS3	30	0.17	0.867	0.936	-
ASIC3	40	0.17	0.867	0.936	-
OR10H4	31	0.17	0.867	0.936	-
COPRS	49	0.17	0.866	0.936	-
NFE2L3	121	0.17	0.865	0.936	-
TAS2R43	49	0.17	0.865	0.936	-
OR1L4	25	0.17	0.865	0.936	-
GRK4	53	0.17	0.863	0.934	-
PAF1	86	0.17	0.863	0.934	-
FEV	67	0.17	0.862	0.934	-
RNF141	75	0.17	0.862	0.934	-
FOXD3	113	0.17	0.861	0.934	-
ZNF239	82	0.18	0.86	0.933	-
OR5D18	34	0.18	0.858	0.932	-
GABRE	55	0.18	0.858	0.932	-
OR13C5	38	0.18	0.857	0.932	-
PTGER3	41	0.18	0.857	0.932	-
AGK	52	0.18	0.857	0.932	-
CPE	45	0.18	0.856	0.931	-
TRAF2	57	0.18	0.855	0.931	-
TAS1R2	54	0.18	0.853	0.93	-
GPR156	57	0.19	0.853	0.93	-
SMARCAD1	33	0.19	0.853	0.93	-
BORCS8-MEF2B	26	0.19	0.851	0.928	-
MLLT3	106	0.19	0.851	0.928	-
ZGLP1	94	0.19	0.85	0.928	-
CEBPA	68	0.19	0.85	0.928	-
OTUD7B	25	0.19	0.849	0.928	-
STK38L	43	0.19	0.848	0.927	-
OR6C3	35	0.19	0.848	0.927	-
VAX1	40	0.19	0.848	0.927	-
TBC1D5	68	0.19	0.847	0.927	-
CYTH3	60	0.19	0.847	0.927	-
TBC1D26	46	0.19	0.847	0.927	-
TRIM16	65	0.19	0.846	0.927	-
ATN1	57	0.19	0.845	0.926	-
MRGPRG	36	0.2	0.845	0.926	-
TAS2R20	32	0.2	0.845	0.926	-
ZC3H12B	52	0.2	0.844	0.926	-
CHRNA2	33	0.2	0.844	0.926	-
APLF	39	0.2	0.843	0.926	-
ADCY9	29	0.2	0.843	0.926	-
OR13H1	29	0.2	0.842	0.925	-
IL4	111	0.2	0.842	0.925	-
POU4F3	63	0.2	0.84	0.924	-
CYP24A1	36	0.2	0.84	0.924	-
PYGO2	185	0.2	0.838	0.922	-
OR3A3	37	0.21	0.837	0.922	-
EPHA10	45	0.21	0.837	0.922	-
ARHGAP1	65	0.21	0.837	0.922	-
GTF2H2C	123	0.21	0.837	0.922	-
OPN1SW	31	0.21	0.836	0.922	-
ZCCHC4	72	0.21	0.836	0.921	-
OR2C1	41	0.21	0.836	0.921	-
PHLDA3	54	0.21	0.835	0.921	-
ZFYVE19	45	0.21	0.834	0.921	-
OR10J1	37	0.21	0.833	0.921	-
ZNF284	33	0.21	0.832	0.921	-
TOP2B	56	0.21	0.832	0.92	-
MED11	55	0.21	0.832	0.92	-
THAP7	53	0.21	0.832	0.92	-
OR4B1	35	0.21	0.831	0.92	-
OR51I2	35	0.21	0.831	0.92	-
ZNF182	103	0.21	0.83	0.92	-
ERCC8	86	0.22	0.83	0.92	-
RRAGC	159	0.22	0.828	0.918	-
BAP1	36	0.22	0.826	0.918	-
OR8I2	43	0.22	0.826	0.918	-
CCNH	30	0.22	0.826	0.918	-
ZMIZ2	36	0.22	0.824	0.917	-
MCTS1	99	0.22	0.823	0.916	-
PPP2R5A	38	0.22	0.823	0.916	-
AIFM1	82	0.23	0.821	0.916	-
HDAC11	235	0.23	0.821	0.916	-
CXXC1	55	0.23	0.82	0.915	-
DTX1	37	0.23	0.817	0.914	-
IL6ST	140	0.23	0.817	0.914	-
OR8J1	42	0.23	0.817	0.914	-
TNFRSF10D	64	0.23	0.816	0.914	-
OR1M1	34	0.23	0.816	0.914	-
LZTS2	57	0.23	0.815	0.913	-
ARHGEF5	37	0.24	0.814	0.913	-
TULP3	48	0.24	0.814	0.913	-
ZNF600	52	0.24	0.812	0.912	-
YWHAB	36	0.24	0.811	0.911	-
SENP1	58	0.24	0.81	0.911	-
RIT1	76	0.24	0.81	0.911	-
BMI1	72	0.24	0.808	0.91	-
RBM10	57	0.24	0.808	0.91	-
MYCBP	265	0.24	0.808	0.91	-
OR5AR1	27	0.24	0.807	0.91	-
ZNF274	38	0.24	0.807	0.91	-
RTN2	49	0.25	0.805	0.909	-
TBX4	73	0.25	0.804	0.908	-
ZNF512B	39	0.25	0.803	0.908	-
ZNF286A	27	0.25	0.803	0.908	-
CD36	67	0.25	0.803	0.907	-
SUDS3	87	0.25	0.802	0.907	-
TRIP4	142	0.25	0.802	0.907	-
CLEC4M	32	0.25	0.801	0.907	-
SOS1	77	0.25	0.801	0.907	-
OR10C1	26	0.25	0.8	0.906	-
ZNF621	82	0.25	0.8	0.906	-
OR2M4	32	0.25	0.8	0.906	-
OR51A7	45	0.25	0.799	0.906	-
CABP5	31	0.26	0.797	0.905	-
ARHGAP31	56	0.26	0.796	0.904	-
YPEL5	66	0.26	0.794	0.902	-
OR5P3	40	0.26	0.793	0.902	-
ZNF586	72	0.26	0.793	0.902	-
IFNLR1	30	0.26	0.793	0.902	-
HCRTR1	30	0.26	0.792	0.901	-
ICMT	84	0.26	0.792	0.901	-
OR6C6	30	0.26	0.792	0.901	-
HES6	76	0.26	0.791	0.901	-
TMEM102	37	0.27	0.791	0.901	-
TNFRSF17	26	0.27	0.79	0.9	-
TNFSF12	45	0.27	0.79	0.9	-
CBY1	43	0.27	0.788	0.899	-
SCAI	136	0.27	0.788	0.899	-
DGKQ	54	0.27	0.788	0.899	-
MBD3L1	133	0.27	0.787	0.899	-
OR13C3	28	0.27	0.786	0.899	-
OR10G3	42	0.27	0.786	0.898	-
IL13RA2	33	0.27	0.785	0.898	-
GIPR	50	0.27	0.785	0.898	-
ZNF396	71	0.27	0.785	0.898	-
HOXC12	49	0.27	0.784	0.898	-
PPP2R1A	45	0.27	0.784	0.897	-
CLCN6	82	0.28	0.783	0.896	-
MAP3K10	60	0.28	0.783	0.896	-
MAP3K19	85	0.28	0.783	0.896	-
OR7C2	37	0.28	0.782	0.896	-
SSX5	126	0.28	0.781	0.896	-
RHOXF1	75	0.28	0.781	0.895	-
SPTBN1	34	0.28	0.78	0.895	-
RASGEF1A	32	0.28	0.78	0.895	-
FGFR2	45	0.28	0.779	0.894	-
IRF2BP2	170	0.28	0.779	0.894	-
FGFBP1	67	0.28	0.779	0.894	-
CRY1	93	0.28	0.778	0.894	-
ZNF771	121	0.28	0.777	0.893	-
GNAI3	33	0.28	0.776	0.893	-
VAV1	85	0.29	0.776	0.892	-
BAX	28	0.29	0.774	0.891	-
CREG1	250	0.29	0.773	0.891	-
GPR17	48	0.29	0.771	0.89	-
PIK3C3	26	0.29	0.771	0.89	-
MAP4K2	75	0.29	0.771	0.889	-
ZSCAN30	49	0.29	0.77	0.889	-
AGAP3	45	0.29	0.77	0.889	-
HIST1H1C	25	0.29	0.769	0.889	-
ING1	75	0.29	0.769	0.889	-
CYP26A1	46	0.3	0.768	0.888	-
ISL1	78	0.3	0.767	0.887	-
CITED2	100	0.3	0.767	0.887	-
GABRD	49	0.3	0.767	0.887	-
UBE2V1	78	0.3	0.766	0.887	-
DVL3	61	0.3	0.766	0.887	-
MED20	131	0.3	0.765	0.886	-
RB1	59	0.3	0.763	0.884	-
TFPT	67	0.3	0.763	0.884	-
VENTX	77	0.3	0.762	0.884	-
OR2A5	36	0.3	0.762	0.884	-
KIFAP3	55	0.3	0.762	0.884	-
